GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Aggregate household income in the past 12 months (in 2013 inflation-adjusted dollars),Margin of Error; Aggregate household income in the past 12 months (in 2013 inflation-adjusted dollars)
1500000US040132168291,040132168291,"Block Group 1, Census Tract 2168.29, Maricopa County, Arizona",125892100,31568917
1500000US040132168292,040132168292,"Block Group 2, Census Tract 2168.29, Maricopa County, Arizona",146227900,74223174
1500000US040132168293,040132168293,"Block Group 3, Census Tract 2168.29, Maricopa County, Arizona",135276200,51033585
1500000US040132168301,040132168301,"Block Group 1, Census Tract 2168.30, Maricopa County, Arizona",45674500,11552557
1500000US040132168302,040132168302,"Block Group 2, Census Tract 2168.30, Maricopa County, Arizona",45409100,11233120
1500000US040132168311,040132168311,"Block Group 1, Census Tract 2168.31, Maricopa County, Arizona",68531400,15474442
1500000US040132168312,040132168312,"Block Group 2, Census Tract 2168.31, Maricopa County, Arizona",96195100,29632538
1500000US040132168321,040132168321,"Block Group 1, Census Tract 2168.32, Maricopa County, Arizona",96543600,39029752
1500000US040132168322,040132168322,"Block Group 2, Census Tract 2168.32, Maricopa County, Arizona",52371100,23120460
1500000US040132168331,040132168331,"Block Group 1, Census Tract 2168.33, Maricopa County, Arizona",82075700,37820140
1500000US040132168332,040132168332,"Block Group 2, Census Tract 2168.33, Maricopa County, Arizona",70842300,25091578
1500000US040132168333,040132168333,"Block Group 3, Census Tract 2168.33, Maricopa County, Arizona",62827600,20833402
1500000US040132168341,040132168341,"Block Group 1, Census Tract 2168.34, Maricopa County, Arizona",70986600,19611677
1500000US040132168342,040132168342,"Block Group 2, Census Tract 2168.34, Maricopa County, Arizona",69670200,21593734
1500000US040132168351,040132168351,"Block Group 1, Census Tract 2168.35, Maricopa County, Arizona",60831200,13834558
1500000US040132168352,040132168352,"Block Group 2, Census Tract 2168.35, Maricopa County, Arizona",43132400,12377315
1500000US040132168361,040132168361,"Block Group 1, Census Tract 2168.36, Maricopa County, Arizona",89822100,23552153
1500000US040132168362,040132168362,"Block Group 2, Census Tract 2168.36, Maricopa County, Arizona",86207800,30001384
1500000US040132168371,040132168371,"Block Group 1, Census Tract 2168.37, Maricopa County, Arizona",33691900,10415024
1500000US040132168372,040132168372,"Block Group 2, Census Tract 2168.37, Maricopa County, Arizona",82205600,18360977
1500000US040132168373,040132168373,"Block Group 3, Census Tract 2168.37, Maricopa County, Arizona",56638700,19228299
1500000US040132168381,040132168381,"Block Group 1, Census Tract 2168.38, Maricopa County, Arizona",83182400,22744032
1500000US040132168382,040132168382,"Block Group 2, Census Tract 2168.38, Maricopa County, Arizona",53837000,13806182
1500000US040132168383,040132168383,"Block Group 3, Census Tract 2168.38, Maricopa County, Arizona",85388400,20159149
1500000US040132168391,040132168391,"Block Group 1, Census Tract 2168.39, Maricopa County, Arizona",103774500,34104612
1500000US040132168392,040132168392,"Block Group 2, Census Tract 2168.39, Maricopa County, Arizona",57641600,13789695
1500000US040132168393,040132168393,"Block Group 3, Census Tract 2168.39, Maricopa County, Arizona",56873000,19721543
1500000US040132168401,040132168401,"Block Group 1, Census Tract 2168.40, Maricopa County, Arizona",126189600,27079839
1500000US040132168402,040132168402,"Block Group 2, Census Tract 2168.40, Maricopa County, Arizona",81648000,29663141
1500000US040132168403,040132168403,"Block Group 3, Census Tract 2168.40, Maricopa County, Arizona",70678800,20214754
1500000US040132168411,040132168411,"Block Group 1, Census Tract 2168.41, Maricopa County, Arizona",98218900,28717722
1500000US040132168412,040132168412,"Block Group 2, Census Tract 2168.41, Maricopa County, Arizona",106048600,25477001
1500000US040132168421,040132168421,"Block Group 1, Census Tract 2168.42, Maricopa County, Arizona",69899600,20234923
1500000US040132168422,040132168422,"Block Group 2, Census Tract 2168.42, Maricopa County, Arizona",140732800,36474026
1500000US040132168431,040132168431,"Block Group 1, Census Tract 2168.43, Maricopa County, Arizona",22453300,11513096
1500000US040132168432,040132168432,"Block Group 2, Census Tract 2168.43, Maricopa County, Arizona",89150400,41673754
1500000US040132168433,040132168433,"Block Group 3, Census Tract 2168.43, Maricopa County, Arizona",243639400,96695446
1500000US040132168441,040132168441,"Block Group 1, Census Tract 2168.44, Maricopa County, Arizona",60757300,22652189
1500000US040132168442,040132168442,"Block Group 2, Census Tract 2168.44, Maricopa County, Arizona",89621400,18176707
1500000US040132168451,040132168451,"Block Group 1, Census Tract 2168.45, Maricopa County, Arizona",39655800,15268095
1500000US040132168452,040132168452,"Block Group 2, Census Tract 2168.45, Maricopa County, Arizona",39857000,12322586
1500000US040132168461,040132168461,"Block Group 1, Census Tract 2168.46, Maricopa County, Arizona",59964000,18017375
1500000US040132168462,040132168462,"Block Group 2, Census Tract 2168.46, Maricopa County, Arizona",113124800,21036130
1500000US040132168463,040132168463,"Block Group 3, Census Tract 2168.46, Maricopa County, Arizona",73071300,18318115
1500000US040132168464,040132168464,"Block Group 4, Census Tract 2168.46, Maricopa County, Arizona",90402500,28606545
1500000US040132168471,040132168471,"Block Group 1, Census Tract 2168.47, Maricopa County, Arizona",152657300,39379096
1500000US040132168472,040132168472,"Block Group 2, Census Tract 2168.47, Maricopa County, Arizona",245215500,65375609
1500000US040132168481,040132168481,"Block Group 1, Census Tract 2168.48, Maricopa County, Arizona",115843600,50239200
1500000US040132168482,040132168482,"Block Group 2, Census Tract 2168.48, Maricopa County, Arizona",171320800,47059976
1500000US040132168483,040132168483,"Block Group 3, Census Tract 2168.48, Maricopa County, Arizona",173040500,46002274
1500000US040132168491,040132168491,"Block Group 1, Census Tract 2168.49, Maricopa County, Arizona",60865300,20643062
1500000US040132168492,040132168492,"Block Group 2, Census Tract 2168.49, Maricopa County, Arizona",65832500,26991231
1500000US040132168493,040132168493,"Block Group 3, Census Tract 2168.49, Maricopa County, Arizona",128098100,36176144
1500000US040132168494,040132168494,"Block Group 4, Census Tract 2168.49, Maricopa County, Arizona",210069700,61885250
1500000US040132168501,040132168501,"Block Group 1, Census Tract 2168.50, Maricopa County, Arizona",38688800,13185211
1500000US040132168502,040132168502,"Block Group 2, Census Tract 2168.50, Maricopa County, Arizona",55147400,13670912
1500000US040132168503,040132168503,"Block Group 3, Census Tract 2168.50, Maricopa County, Arizona",69819100,15800002
1500000US040132168511,040132168511,"Block Group 1, Census Tract 2168.51, Maricopa County, Arizona",64250100,37983885
1500000US040132168512,040132168512,"Block Group 2, Census Tract 2168.51, Maricopa County, Arizona",97884500,37301341
1500000US040132168513,040132168513,"Block Group 3, Census Tract 2168.51, Maricopa County, Arizona",80663300,40178490
1500000US040132168514,040132168514,"Block Group 4, Census Tract 2168.51, Maricopa County, Arizona",72126600,23820988
1500000US040132168521,040132168521,"Block Group 1, Census Tract 2168.52, Maricopa County, Arizona",97118600,29166846
1500000US040132168522,040132168522,"Block Group 2, Census Tract 2168.52, Maricopa County, Arizona",47762900,20299378
1500000US040132168531,040132168531,"Block Group 1, Census Tract 2168.53, Maricopa County, Arizona",90881400,50709393
1500000US040132168532,040132168532,"Block Group 2, Census Tract 2168.53, Maricopa County, Arizona",85715800,34553302
1500000US040132168533,040132168533,"Block Group 3, Census Tract 2168.53, Maricopa County, Arizona",35872900,12796754
1500000US040132168534,040132168534,"Block Group 4, Census Tract 2168.53, Maricopa County, Arizona",25501000,7923125
1500000US040132169011,040132169011,"Block Group 1, Census Tract 2169.01, Maricopa County, Arizona",32558500,9573307
1500000US040132169012,040132169012,"Block Group 2, Census Tract 2169.01, Maricopa County, Arizona",100409300,20905929
1500000US040132169013,040132169013,"Block Group 3, Census Tract 2169.01, Maricopa County, Arizona",8919100,4226008
1500000US040132169021,040132169021,"Block Group 1, Census Tract 2169.02, Maricopa County, Arizona",56102400,14820269
1500000US040132169022,040132169022,"Block Group 2, Census Tract 2169.02, Maricopa County, Arizona",66936400,12459333
1500000US040132170011,040132170011,"Block Group 1, Census Tract 2170.01, Maricopa County, Arizona",19022400,8291576
1500000US040132170012,040132170012,"Block Group 2, Census Tract 2170.01, Maricopa County, Arizona",26020900,10581686
1500000US040132170013,040132170013,"Block Group 3, Census Tract 2170.01, Maricopa County, Arizona",52661400,17140618
1500000US040132170014,040132170014,"Block Group 4, Census Tract 2170.01, Maricopa County, Arizona",18876500,9404193
1500000US040132170015,040132170015,"Block Group 5, Census Tract 2170.01, Maricopa County, Arizona",22358100,10063187
1500000US040132170016,040132170016,"Block Group 6, Census Tract 2170.01, Maricopa County, Arizona",60231700,25081036
1500000US040132170021,040132170021,"Block Group 1, Census Tract 2170.02, Maricopa County, Arizona",42615600,11957741
1500000US040132170022,040132170022,"Block Group 2, Census Tract 2170.02, Maricopa County, Arizona",40772700,12365849
1500000US040132170023,040132170023,"Block Group 3, Census Tract 2170.02, Maricopa County, Arizona",45488700,10967318
1500000US040132170024,040132170024,"Block Group 4, Census Tract 2170.02, Maricopa County, Arizona",40492800,12288928
1500000US040132171011,040132171011,"Block Group 1, Census Tract 2171.01, Maricopa County, Arizona",37638300,18025501
1500000US040132171012,040132171012,"Block Group 2, Census Tract 2171.01, Maricopa County, Arizona",31409700,8508869
1500000US040132171013,040132171013,"Block Group 3, Census Tract 2171.01, Maricopa County, Arizona",23649200,7466207
1500000US040132171021,040132171021,"Block Group 1, Census Tract 2171.02, Maricopa County, Arizona",34657900,9290955
1500000US040132171022,040132171022,"Block Group 2, Census Tract 2171.02, Maricopa County, Arizona",51823400,8703779
1500000US040132172011,040132172011,"Block Group 1, Census Tract 2172.01, Maricopa County, Arizona",23907200,9774501
1500000US040132172012,040132172012,"Block Group 2, Census Tract 2172.01, Maricopa County, Arizona",37785300,13146936
1500000US040132172031,040132172031,"Block Group 1, Census Tract 2172.03, Maricopa County, Arizona",40955700,11033490
1500000US040132172032,040132172032,"Block Group 2, Census Tract 2172.03, Maricopa County, Arizona",19129000,7277056
1500000US040132172033,040132172033,"Block Group 3, Census Tract 2172.03, Maricopa County, Arizona",25227900,6965794
1500000US040132172034,040132172034,"Block Group 4, Census Tract 2172.03, Maricopa County, Arizona",36471500,12382101
1500000US040132172041,040132172041,"Block Group 1, Census Tract 2172.04, Maricopa County, Arizona",23153400,12860360
1500000US040132172042,040132172042,"Block Group 2, Census Tract 2172.04, Maricopa County, Arizona",28226400,9610769
1500000US040132172043,040132172043,"Block Group 3, Census Tract 2172.04, Maricopa County, Arizona",30288800,9969915
1500000US040132173001,040132173001,"Block Group 1, Census Tract 2173, Maricopa County, Arizona",85144700,25777998
1500000US040132173002,040132173002,"Block Group 2, Census Tract 2173, Maricopa County, Arizona",51776000,37191185
1500000US040132173003,040132173003,"Block Group 3, Census Tract 2173, Maricopa County, Arizona",40694700,12491541
1500000US040132174001,040132174001,"Block Group 1, Census Tract 2174, Maricopa County, Arizona",17601200,7149202
1500000US040132174002,040132174002,"Block Group 2, Census Tract 2174, Maricopa County, Arizona",48241100,8348062
1500000US040132174003,040132174003,"Block Group 3, Census Tract 2174, Maricopa County, Arizona",25748000,8527620
1500000US040132174004,040132174004,"Block Group 4, Census Tract 2174, Maricopa County, Arizona",42138000,8295549
1500000US040132175011,040132175011,"Block Group 1, Census Tract 2175.01, Maricopa County, Arizona",54210500,34097143
1500000US040132175012,040132175012,"Block Group 2, Census Tract 2175.01, Maricopa County, Arizona",16642900,10738434
1500000US040132175013,040132175013,"Block Group 3, Census Tract 2175.01, Maricopa County, Arizona",38375200,14642289
1500000US040132175021,040132175021,"Block Group 1, Census Tract 2175.02, Maricopa County, Arizona",29217700,19500357
1500000US040132175022,040132175022,"Block Group 2, Census Tract 2175.02, Maricopa County, Arizona",27027200,9592202
1500000US040132175023,040132175023,"Block Group 3, Census Tract 2175.02, Maricopa County, Arizona",50959900,13564021
1500000US040132176001,040132176001,"Block Group 1, Census Tract 2176, Maricopa County, Arizona",75498600,21021912
1500000US040132176002,040132176002,"Block Group 2, Census Tract 2176, Maricopa County, Arizona",19555600,7311575
1500000US040132176003,040132176003,"Block Group 3, Census Tract 2176, Maricopa County, Arizona",35883800,10893344
1500000US040132177001,040132177001,"Block Group 1, Census Tract 2177, Maricopa County, Arizona",110021600,40204675
1500000US040132177002,040132177002,"Block Group 2, Census Tract 2177, Maricopa County, Arizona",31782400,9431944
1500000US040132177003,040132177003,"Block Group 3, Census Tract 2177, Maricopa County, Arizona",50293400,16055293
1500000US040132178001,040132178001,"Block Group 1, Census Tract 2178, Maricopa County, Arizona",40951800,12015704
1500000US040132178002,040132178002,"Block Group 2, Census Tract 2178, Maricopa County, Arizona",37025200,11106680
1500000US040132178003,040132178003,"Block Group 3, Census Tract 2178, Maricopa County, Arizona",63946700,25453987
1500000US040132178004,040132178004,"Block Group 4, Census Tract 2178, Maricopa County, Arizona",35434400,12304371
1500000US040132179001,040132179001,"Block Group 1, Census Tract 2179, Maricopa County, Arizona",58553500,11637037
1500000US040132179002,040132179002,"Block Group 2, Census Tract 2179, Maricopa County, Arizona",28244800,9256037
1500000US040132179003,040132179003,"Block Group 3, Census Tract 2179, Maricopa County, Arizona",20274800,6269157
1500000US040132180001,040132180001,"Block Group 1, Census Tract 2180, Maricopa County, Arizona",30444200,12916129
1500000US040132180002,040132180002,"Block Group 2, Census Tract 2180, Maricopa County, Arizona",27799800,7569834
1500000US040132180003,040132180003,"Block Group 3, Census Tract 2180, Maricopa County, Arizona",47415000,18048531
1500000US040132180004,040132180004,"Block Group 4, Census Tract 2180, Maricopa County, Arizona",55567500,19454480
1500000US040132181001,040132181001,"Block Group 1, Census Tract 2181, Maricopa County, Arizona",26667300,8822744
1500000US040132181002,040132181002,"Block Group 2, Census Tract 2181, Maricopa County, Arizona",21070300,5834832
1500000US040132182001,040132182001,"Block Group 1, Census Tract 2182, Maricopa County, Arizona",31923300,9629794
1500000US040132182002,040132182002,"Block Group 2, Census Tract 2182, Maricopa County, Arizona",11734400,4979524
1500000US040132182003,040132182003,"Block Group 3, Census Tract 2182, Maricopa County, Arizona",30751500,9934124
1500000US040132182004,040132182004,"Block Group 4, Census Tract 2182, Maricopa County, Arizona",32519400,12614388
1500000US040132183001,040132183001,"Block Group 1, Census Tract 2183, Maricopa County, Arizona",27465500,7649548
1500000US040132183002,040132183002,"Block Group 2, Census Tract 2183, Maricopa County, Arizona",16404500,6480398
1500000US040132183003,040132183003,"Block Group 3, Census Tract 2183, Maricopa County, Arizona",70992600,19807623
1500000US040133184001,040133184001,"Block Group 1, Census Tract 3184, Maricopa County, Arizona",36989200,12064441
1500000US040133184002,040133184002,"Block Group 2, Census Tract 3184, Maricopa County, Arizona",40236300,15465419
1500000US040133184003,040133184003,"Block Group 3, Census Tract 3184, Maricopa County, Arizona",12045200,4982819
1500000US040133185011,040133185011,"Block Group 1, Census Tract 3185.01, Maricopa County, Arizona",37493700,8984881
1500000US040133185012,040133185012,"Block Group 2, Census Tract 3185.01, Maricopa County, Arizona",25615000,8814416
1500000US040133185013,040133185013,"Block Group 3, Census Tract 3185.01, Maricopa County, Arizona",18775700,8405877
1500000US040133187001,040133187001,"Block Group 1, Census Tract 3187, Maricopa County, Arizona",9477700,6125457
1500000US040133187002,040133187002,"Block Group 2, Census Tract 3187, Maricopa County, Arizona",13700500,6399380
1500000US040133188001,040133188001,"Block Group 1, Census Tract 3188, Maricopa County, Arizona",29880900,17567154
1500000US040133188002,040133188002,"Block Group 2, Census Tract 3188, Maricopa County, Arizona",33161600,11089465
1500000US040133188003,040133188003,"Block Group 3, Census Tract 3188, Maricopa County, Arizona",17566900,6125802
1500000US040133188004,040133188004,"Block Group 4, Census Tract 3188, Maricopa County, Arizona",34073900,7994595
1500000US040133189001,040133189001,"Block Group 1, Census Tract 3189, Maricopa County, Arizona",39378000,13792046
1500000US040133189002,040133189002,"Block Group 2, Census Tract 3189, Maricopa County, Arizona",28017900,9510937
1500000US040133189003,040133189003,"Block Group 3, Census Tract 3189, Maricopa County, Arizona",27843900,9310879
1500000US040133189004,040133189004,"Block Group 4, Census Tract 3189, Maricopa County, Arizona",21685600,6807592
1500000US040133190001,040133190001,"Block Group 1, Census Tract 3190, Maricopa County, Arizona",18751900,9016973
1500000US040133190002,040133190002,"Block Group 2, Census Tract 3190, Maricopa County, Arizona",23723000,6071781
1500000US040133190003,040133190003,"Block Group 3, Census Tract 3190, Maricopa County, Arizona",18346800,8655478
1500000US040133190004,040133190004,"Block Group 4, Census Tract 3190, Maricopa County, Arizona",-,**
1500000US040133191011,040133191011,"Block Group 1, Census Tract 3191.01, Maricopa County, Arizona",12591000,3759174
1500000US040133191012,040133191012,"Block Group 2, Census Tract 3191.01, Maricopa County, Arizona",7532600,2454360
1500000US040133191031,040133191031,"Block Group 1, Census Tract 3191.03, Maricopa County, Arizona",20995300,7376297
1500000US040133191032,040133191032,"Block Group 2, Census Tract 3191.03, Maricopa County, Arizona",10835400,2786021
1500000US040133191033,040133191033,"Block Group 3, Census Tract 3191.03, Maricopa County, Arizona",13091200,5272025
1500000US040133191041,040133191041,"Block Group 1, Census Tract 3191.04, Maricopa County, Arizona",14381800,6326309
1500000US040133191042,040133191042,"Block Group 2, Census Tract 3191.04, Maricopa County, Arizona",38089500,10160104
1500000US040133191043,040133191043,"Block Group 3, Census Tract 3191.04, Maricopa County, Arizona",12803600,4958776
1500000US040133191044,040133191044,"Block Group 4, Census Tract 3191.04, Maricopa County, Arizona",16834600,6598736
1500000US040133192011,040133192011,"Block Group 1, Census Tract 3192.01, Maricopa County, Arizona",18479700,8723389
1500000US040133192012,040133192012,"Block Group 2, Census Tract 3192.01, Maricopa County, Arizona",26662500,12347975
1500000US040133192013,040133192013,"Block Group 3, Census Tract 3192.01, Maricopa County, Arizona",14731400,7544859
1500000US040133192014,040133192014,"Block Group 4, Census Tract 3192.01, Maricopa County, Arizona",18236300,6555916
1500000US040133192021,040133192021,"Block Group 1, Census Tract 3192.02, Maricopa County, Arizona",17141200,5230955
1500000US040133192022,040133192022,"Block Group 2, Census Tract 3192.02, Maricopa County, Arizona",36628100,7917527
1500000US040133193001,040133193001,"Block Group 1, Census Tract 3193, Maricopa County, Arizona",33966200,6999378
1500000US040133194011,040133194011,"Block Group 1, Census Tract 3194.01, Maricopa County, Arizona",14175500,6854597
1500000US040133194012,040133194012,"Block Group 2, Census Tract 3194.01, Maricopa County, Arizona",50412800,20134628
1500000US040133194013,040133194013,"Block Group 3, Census Tract 3194.01, Maricopa County, Arizona",37609300,12130040
1500000US040133194014,040133194014,"Block Group 4, Census Tract 3194.01, Maricopa County, Arizona",32385700,12055101
1500000US040133194015,040133194015,"Block Group 5, Census Tract 3194.01, Maricopa County, Arizona",14083100,5859775
1500000US040133194021,040133194021,"Block Group 1, Census Tract 3194.02, Maricopa County, Arizona",56479500,9291265
1500000US040133194022,040133194022,"Block Group 2, Census Tract 3194.02, Maricopa County, Arizona",52120600,9027417
1500000US040133194031,040133194031,"Block Group 1, Census Tract 3194.03, Maricopa County, Arizona",32082300,7768791
1500000US040133194032,040133194032,"Block Group 2, Census Tract 3194.03, Maricopa County, Arizona",49525600,11207970
1500000US040133194033,040133194033,"Block Group 3, Census Tract 3194.03, Maricopa County, Arizona",20912000,5861891
1500000US040133194034,040133194034,"Block Group 4, Census Tract 3194.03, Maricopa County, Arizona",16948500,4801148
1500000US040133194041,040133194041,"Block Group 1, Census Tract 3194.04, Maricopa County, Arizona",44053100,10557512
1500000US040133194042,040133194042,"Block Group 2, Census Tract 3194.04, Maricopa County, Arizona",60967800,14232498
1500000US040133195001,040133195001,"Block Group 1, Census Tract 3195, Maricopa County, Arizona",35874800,12977401
1500000US040133195002,040133195002,"Block Group 2, Census Tract 3195, Maricopa County, Arizona",22936800,7725271
1500000US040133195003,040133195003,"Block Group 3, Census Tract 3195, Maricopa County, Arizona",20197500,11843227
1500000US040133195004,040133195004,"Block Group 4, Census Tract 3195, Maricopa County, Arizona",60699800,12694712
1500000US040133196001,040133196001,"Block Group 1, Census Tract 3196, Maricopa County, Arizona",48649900,14202420
1500000US040133196002,040133196002,"Block Group 2, Census Tract 3196, Maricopa County, Arizona",35183100,12024773
1500000US040133196003,040133196003,"Block Group 3, Census Tract 3196, Maricopa County, Arizona",26791900,7377871
1500000US040133196004,040133196004,"Block Group 4, Census Tract 3196, Maricopa County, Arizona",66438900,15785505
1500000US040133197031,040133197031,"Block Group 1, Census Tract 3197.03, Maricopa County, Arizona",38866600,9592593
1500000US040133197032,040133197032,"Block Group 2, Census Tract 3197.03, Maricopa County, Arizona",12806100,3839973
1500000US040133197033,040133197033,"Block Group 3, Census Tract 3197.03, Maricopa County, Arizona",45607800,13310725
1500000US040133197041,040133197041,"Block Group 1, Census Tract 3197.04, Maricopa County, Arizona",39320000,5311392
1500000US040133197051,040133197051,"Block Group 1, Census Tract 3197.05, Maricopa County, Arizona",38696700,8921701
1500000US040133197052,040133197052,"Block Group 2, Census Tract 3197.05, Maricopa County, Arizona",21302000,5407280
1500000US040133197053,040133197053,"Block Group 3, Census Tract 3197.05, Maricopa County, Arizona",19407700,7321801
1500000US040133197061,040133197061,"Block Group 1, Census Tract 3197.06, Maricopa County, Arizona",12441100,4924684
1500000US040133197062,040133197062,"Block Group 2, Census Tract 3197.06, Maricopa County, Arizona",35284300,14519345
1500000US040133197063,040133197063,"Block Group 3, Census Tract 3197.06, Maricopa County, Arizona",61734500,11824674
1500000US040133198001,040133198001,"Block Group 1, Census Tract 3198, Maricopa County, Arizona",20250000,8211423
1500000US040133198002,040133198002,"Block Group 2, Census Tract 3198, Maricopa County, Arizona",10353800,7113815
1500000US040133198003,040133198003,"Block Group 3, Census Tract 3198, Maricopa County, Arizona",10516100,6194552
1500000US040133198004,040133198004,"Block Group 4, Census Tract 3198, Maricopa County, Arizona",19746900,5194208
1500000US040133198005,040133198005,"Block Group 5, Census Tract 3198, Maricopa County, Arizona",34878200,9139429
1500000US040133198006,040133198006,"Block Group 6, Census Tract 3198, Maricopa County, Arizona",31682200,12224747
1500000US040133199021,040133199021,"Block Group 1, Census Tract 3199.02, Maricopa County, Arizona",27250000,6773294
1500000US040133199022,040133199022,"Block Group 2, Census Tract 3199.02, Maricopa County, Arizona",34540900,7805773
1500000US040133199031,040133199031,"Block Group 1, Census Tract 3199.03, Maricopa County, Arizona",76036000,15285446
1500000US040133199032,040133199032,"Block Group 2, Census Tract 3199.03, Maricopa County, Arizona",30052400,10242726
1500000US040133199033,040133199033,"Block Group 3, Census Tract 3199.03, Maricopa County, Arizona",41011900,13286947
1500000US040133199034,040133199034,"Block Group 4, Census Tract 3199.03, Maricopa County, Arizona",57037900,13804785
1500000US040133199041,040133199041,"Block Group 1, Census Tract 3199.04, Maricopa County, Arizona",69051700,17424092
1500000US040133199042,040133199042,"Block Group 2, Census Tract 3199.04, Maricopa County, Arizona",39592500,10976131
1500000US040133199043,040133199043,"Block Group 3, Census Tract 3199.04, Maricopa County, Arizona",46834900,7395778
1500000US040133199051,040133199051,"Block Group 1, Census Tract 3199.05, Maricopa County, Arizona",41851600,12267172
1500000US040133199052,040133199052,"Block Group 2, Census Tract 3199.05, Maricopa County, Arizona",41079500,15366709
1500000US040133199053,040133199053,"Block Group 3, Census Tract 3199.05, Maricopa County, Arizona",36180200,12113471
1500000US040133199054,040133199054,"Block Group 4, Census Tract 3199.05, Maricopa County, Arizona",38249500,11692141
1500000US040133199061,040133199061,"Block Group 1, Census Tract 3199.06, Maricopa County, Arizona",74996000,11228650
1500000US040133199062,040133199062,"Block Group 2, Census Tract 3199.06, Maricopa County, Arizona",47199200,11089792
1500000US040133199071,040133199071,"Block Group 1, Census Tract 3199.07, Maricopa County, Arizona",42588400,8300465
1500000US040133199072,040133199072,"Block Group 2, Census Tract 3199.07, Maricopa County, Arizona",99219700,21876048
1500000US040133199081,040133199081,"Block Group 1, Census Tract 3199.08, Maricopa County, Arizona",57956100,8331356
1500000US040133199091,040133199091,"Block Group 1, Census Tract 3199.09, Maricopa County, Arizona",109424200,14364572
1500000US040133199101,040133199101,"Block Group 1, Census Tract 3199.10, Maricopa County, Arizona",118993500,18848631
1500000US040133199102,040133199102,"Block Group 2, Census Tract 3199.10, Maricopa County, Arizona",130484400,45943844
1500000US040133200011,040133200011,"Block Group 1, Census Tract 3200.01, Maricopa County, Arizona",67937000,12920080
1500000US040133200012,040133200012,"Block Group 2, Census Tract 3200.01, Maricopa County, Arizona",24533100,7726925
1500000US040133200013,040133200013,"Block Group 3, Census Tract 3200.01, Maricopa County, Arizona",39643200,8005780
1500000US040133200014,040133200014,"Block Group 4, Census Tract 3200.01, Maricopa County, Arizona",23548000,6431269
1500000US040133200021,040133200021,"Block Group 1, Census Tract 3200.02, Maricopa County, Arizona",13234900,4614298
1500000US040133200022,040133200022,"Block Group 2, Census Tract 3200.02, Maricopa County, Arizona",16692100,5509913
1500000US040133200023,040133200023,"Block Group 3, Census Tract 3200.02, Maricopa County, Arizona",13254200,5599954
1500000US040133200024,040133200024,"Block Group 4, Census Tract 3200.02, Maricopa County, Arizona",16741100,5202568
1500000US040133200071,040133200071,"Block Group 1, Census Tract 3200.07, Maricopa County, Arizona",33023200,10532211
1500000US040133200072,040133200072,"Block Group 2, Census Tract 3200.07, Maricopa County, Arizona",60307300,15514463
1500000US040133200073,040133200073,"Block Group 3, Census Tract 3200.07, Maricopa County, Arizona",44497300,10525312
1500000US040133200074,040133200074,"Block Group 4, Census Tract 3200.07, Maricopa County, Arizona",24090600,7607225
1500000US040133201001,040133201001,"Block Group 1, Census Tract 3201, Maricopa County, Arizona",34886800,7618273
1500000US040133201002,040133201002,"Block Group 2, Census Tract 3201, Maricopa County, Arizona",36233100,9925568
1500000US040134201041,040134201041,"Block Group 1, Census Tract 4201.04, Maricopa County, Arizona",98259400,35280949
1500000US040134201042,040134201042,"Block Group 2, Census Tract 4201.04, Maricopa County, Arizona",56258200,11984724
1500000US040134201051,040134201051,"Block Group 1, Census Tract 4201.05, Maricopa County, Arizona",38593100,7178264
1500000US040134201052,040134201052,"Block Group 2, Census Tract 4201.05, Maricopa County, Arizona",73628000,21644147
1500000US040134201053,040134201053,"Block Group 3, Census Tract 4201.05, Maricopa County, Arizona",42597500,8644431
1500000US040134201071,040134201071,"Block Group 1, Census Tract 4201.07, Maricopa County, Arizona",111822700,32798667
1500000US040134201072,040134201072,"Block Group 2, Census Tract 4201.07, Maricopa County, Arizona",120386000,28371940
1500000US040134201073,040134201073,"Block Group 3, Census Tract 4201.07, Maricopa County, Arizona",114101700,45317370
1500000US040134201081,040134201081,"Block Group 1, Census Tract 4201.08, Maricopa County, Arizona",61564900,12759662
1500000US040134201091,040134201091,"Block Group 1, Census Tract 4201.09, Maricopa County, Arizona",84286300,12800555
1500000US040134201092,040134201092,"Block Group 2, Census Tract 4201.09, Maricopa County, Arizona",58286600,25704612
1500000US040134201101,040134201101,"Block Group 1, Census Tract 4201.10, Maricopa County, Arizona",91767300,23130920
1500000US040134201102,040134201102,"Block Group 2, Census Tract 4201.10, Maricopa County, Arizona",103628500,23043272
1500000US040134201111,040134201111,"Block Group 1, Census Tract 4201.11, Maricopa County, Arizona",36912800,13408788
1500000US040134201112,040134201112,"Block Group 2, Census Tract 4201.11, Maricopa County, Arizona",31213100,10403738
1500000US040134201113,040134201113,"Block Group 3, Census Tract 4201.11, Maricopa County, Arizona",26438700,11217016
1500000US040134201121,040134201121,"Block Group 1, Census Tract 4201.12, Maricopa County, Arizona",15724000,5677620
1500000US040134201122,040134201122,"Block Group 2, Census Tract 4201.12, Maricopa County, Arizona",76776600,14215640
1500000US040134201131,040134201131,"Block Group 1, Census Tract 4201.13, Maricopa County, Arizona",36462900,7429957
1500000US040134201132,040134201132,"Block Group 2, Census Tract 4201.13, Maricopa County, Arizona",23889900,7170089
1500000US040134201141,040134201141,"Block Group 1, Census Tract 4201.14, Maricopa County, Arizona",12969900,4845925
